date,competition,home_team,away_team,home_score,away_score,neutral,match_type
2017-08-31,INTERNATIONAL_OFFICIAL,泰国,伊拉克,1,2,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,塞浦路斯,波黑,3,2,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,巴西,厄瓜多尔,2,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,韩国,伊朗,0,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,委内瑞拉,哥伦比亚,0,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,葡萄牙,法罗群岛,5,1,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,智利,巴拉圭,0,3,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,乌干达,埃及,1,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,瑞士,安道尔,3,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,比利时,直布罗陀,9,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,中国,乌兹别克斯坦,1,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,乌拉圭,阿根廷,0,0,false,OFFICIAL
2017-08-31,INTERNATIONAL_OFFICIAL,法国,荷兰,4,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,圣马力诺,北爱尔兰,0,3,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,美国,哥斯达,0,2,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,特立尼达和多巴哥,洪都拉斯,1,2,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,挪威,阿塞拜疆,2,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,立陶宛,苏格兰,0,3,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,捷克,德国,1,2,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,摩洛哥,马里,6,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,尼日利亚,喀麦隆,4,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,佛得角,南非,2,1,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,丹麦,波兰,4,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,罗马尼亚,亚美尼亚,1,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,墨西哥,巴拿马,1,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,斯洛伐克,斯洛文尼,1,0,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,加纳,刚果共和国,1,1,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,马耳他,英格兰,0,4,false,OFFICIAL
2017-09-01,INTERNATIONAL_OFFICIAL,突尼斯,刚果(金),2,1,false,OFFICIAL
2017-09-02,CLUB_FRIENDLY,罗马,沙佩科,4,1,false,CLUB_FRIENDLY
2017-09-02,CLUB_OFFICIAL_OTHER,拉斐拉,班菲尔德,2,4,false,OFFICIAL
2017-09-02,CLUB_OFFICIAL_OTHER,竞技,奥林匹奥,2,4,false,OFFICIAL
2017-09-02,INTERNATIONAL_FRIENDLY,加拿大,牙买加,2,0,false,INTERNATIONAL_FRIENDLY
2017-09-02,INTERNATIONAL_OFFICIAL,以色列,北马其顿,0,1,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,加蓬,科特迪瓦,0,3,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,阿尔巴尼,列支敦士登,2,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,赞比亚,阿尔及利亚,3,1,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,西班牙,意大利,3,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,芬兰,冰岛,1,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,威尔士,奥地利,1,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,乌克兰,土耳其,2,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,塞尔维亚,摩尔多瓦,3,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,格鲁吉亚,爱尔兰,1,1,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,塞内加尔,布基纳法索,0,0,false,OFFICIAL
2017-09-02,INTERNATIONAL_OFFICIAL,克罗地亚,科索沃,1,0,false,OFFICIAL
2017-09-03,BRAZIL_SERIE_A,格雷米奥,累体育,5,0,false,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,荷兰,保加利亚,3,1,false,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,白俄罗斯,瑞典,0,4,false,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,希腊,比利时,1,2,false,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,法国,卢森堡,0,0,false,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,拉脱维亚,瑞士,0,3,false,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,直布罗陀,波黑,0,4,true,OFFICIAL
2017-09-03,INTERNATIONAL_OFFICIAL,匈牙利,葡萄牙,0,1,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,波兰,哈萨克斯坦,3,0,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,苏格兰,马耳他,2,0,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,北爱尔兰,捷克,2,0,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,亚美尼亚,丹麦,1,4,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,德国,挪威,6,0,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,黑山,罗马尼亚,1,0,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,斯洛文尼,立陶宛,4,0,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,喀麦隆,尼日利亚,1,1,false,OFFICIAL
2017-09-04,INTERNATIONAL_OFFICIAL,英格兰,斯洛伐克,2,1,false,OFFICIAL
2017-09-05,CLUB_OFFICIAL_OTHER,老男孩,戈多伊,1,2,false,OFFICIAL
2017-09-05,CLUB_OFFICIAL_OTHER,阿多西维,萨斯菲,0,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,厄瓜多尔,秘鲁,1,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,意大利,以色列,1,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,冰岛,乌克兰,2,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,洪都拉斯,美国,1,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,玻利维亚,智利,1,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,哥斯达,墨西哥,1,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,摩尔多瓦,威尔士,0,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,哥伦比亚,巴西,1,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,爱尔兰,塞尔维亚,0,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,南非,佛得角,1,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,阿尔及利亚,赞比亚,0,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,科索沃,芬兰,0,1,true,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,马里,摩洛哥,0,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,埃及,乌干达,1,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,乌兹别克斯坦,韩国,0,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,刚果(金),突尼斯,2,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,刚果共和国,加纳,1,5,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,奥地利,格鲁吉亚,1,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,伊拉克,阿联酋,1,0,true,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,巴拿马,特立尼达和多巴哥,3,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,沙特,日本,1,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,伊朗,叙利亚,2,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,澳大利亚,泰国,2,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,阿根廷,委内瑞拉,1,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,北马其顿,阿尔巴尼,1,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,约旦,阿富汗,4,1,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,科特迪瓦,加蓬,1,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,布基纳法索,塞内加尔,2,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,土耳其,克罗地亚,1,0,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,巴拉圭,乌拉圭,1,2,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,列支敦士登,西班牙,0,8,false,OFFICIAL
2017-09-05,INTERNATIONAL_OFFICIAL,卡塔尔,中国,1,2,false,OFFICIAL
2017-09-06,CLUB_OFFICIAL_OTHER,加的斯,阿梅里亚,1,0,false,OFFICIAL
2017-09-08,CLUB_OFFICIAL_OTHER,弗拉门戈,克鲁塞罗,1,1,false,OFFICIAL
2017-09-09,ARGENTINE_PRIMERA_DIVISION,兵工厂,科隆竞技,0,1,false,OFFICIAL
2017-09-09,ARGENTINE_PRIMERA_DIVISION,萨斯菲,图库曼,2,0,false,OFFICIAL
2017-09-09,ARGENTINE_PRIMERA_DIVISION,奥林匹奥,阿独立,1,1,false,OFFICIAL
2017-09-09,BUNDESLIGA,弗赖堡,多特蒙德,0,0,false,OFFICIAL
2017-09-09,BUNDESLIGA,门兴格拉德巴赫,法兰克福,0,1,false,OFFICIAL
2017-09-09,BUNDESLIGA,奥格斯堡,科隆,3,0,false,OFFICIAL
2017-09-09,BUNDESLIGA,汉堡,莱比锡红牛,0,2,false,OFFICIAL
2017-09-09,BUNDESLIGA,美因茨,勒沃库森,3,1,false,OFFICIAL
2017-09-09,BUNDESLIGA,沃尔夫斯堡,汉诺威96,1,1,false,OFFICIAL
2017-09-09,LA_LIGA,皇家马德里,莱万特,1,1,false,OFFICIAL
2017-09-09,LA_LIGA,莱加内斯,赫塔费,1,2,false,OFFICIAL
2017-09-09,LA_LIGA,巴伦西亚,马德里竞技,0,0,false,OFFICIAL
2017-09-09,LIGUE_1,里尔,波尔多,0,0,false,OFFICIAL
2017-09-09,LIGUE_1,梅斯,巴黎圣日尔曼,1,5,false,OFFICIAL
2017-09-09,LIGUE_1,尼斯,摩纳哥,4,0,false,OFFICIAL
2017-09-09,PREMIER_LEAGUE,阿森纳,伯恩茅斯,3,0,false,OFFICIAL
2017-09-09,PREMIER_LEAGUE,布赖顿,西布罗姆,3,1,false,OFFICIAL
2017-09-09,PREMIER_LEAGUE,埃弗顿,托特纳姆热刺,0,3,false,OFFICIAL
2017-09-09,PREMIER_LEAGUE,莱切斯特,切尔西,1,2,false,OFFICIAL
2017-09-09,PREMIER_LEAGUE,曼彻斯特城,利物浦,5,0,false,OFFICIAL
2017-09-09,PREMIER_LEAGUE,南安普敦,沃特福德,0,2,false,OFFICIAL
